"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"41","8","Blue/White","UW Control","Spells, Wizards","13","10","17","3.30","Ponder, Custodi Squire, Cloudkin Seer, Phantom Interference, Ephemerate, Azorius Chancery, Lyev Skyknight, Guardian of the Guildpact, Mulldrifter, Faith's Fetters, Settle Beyond Reality, Man-o'-War, Miscalculation, University Campus, Momentary Blink, Exclude, Archaeomancer, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Eldrazi Skyspawner, Plains, Plains, Plains, Plains, Oblivion Ring, Palace Sentinels, Inspiring Overseer, Shipwreck Dowser, Murmuring Mystic, Eagles of the North, Impulse","Mocking Sprite, Starbreach Whale, Heliod's Pilgrim, Deceptive Landscape, Judge's Familiar, Contaminated Landscape, Sunlance, Tempest Angler, Gruul Turf, Raffine's Informant, Pestermite, Eroded Canyon, Furnace Strider, Search Party Captain, Deftblade Elite, Orzhov Basilica, Pinnacle Kill-Ship, Dog Umbra, Petrify, Militia Bugler"
"42","1","Green","G Ramp","Green","15","8","17","2.43","Simic Growth Chamber, Champion of Dusan, Evolution Witness, Colossal Dreadmask, Rubblebelt Maverick, Snakeskin Veil, Wall of Roots, Ram Through, Nyxborn Hydra, Monstrous Emergence, Paradox Gardens, Llanowar Elves, Trumpeting Herd, Hooting Mandrills, Experiment One, River Boa, Rancor, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Voracious Varmint, Sylvan Might, Malevolent Rumble, Blastoderm, Sakura-Tribe Elder, Snapping Voidcraw, Llanowar Visionary, Mother Bear","Flesh Burrower, Deceptive Landscape, Savage Mansion, Pristine Talisman, Gixian Infiltrator, Putrid Goblin, Forum of Amity, Village Rites, Hidden Grotto, Deluge Virtuoso, Vault Skirge, Ominous Asylum, Wrangle, Witherbloom Campus, Carnophage, Bristling Backwoods, Deranged Assistant, Foreboding Landscape, Urban Daggertooth, Accursed Marauder"
"42","2","Red/Blue","RU Spellslinger","Spells","6","17","17","2.52","Hard Evidence, Izzet Boilerworks, Gitaxian Probe, Brainstorm, Lightning Bolt, Teetering Peaks, Serum Visions, Reckless Impulse, Treasure Cruise, Tempest Angler, Pestermite, Eroded Canyon, Rolling Thunder, Izzet Charm, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Exclude, Tocasia's Dig Site, Fireball, Searing Spear, Burst Lightning, Island, Island, Island, Island, Island, Island, Faerie Seer, Jhessian Thief, Mana Leak, Sword Coast Serpent, Behold the Multiverse, Quicksand, Sulfurous Blast, Lightning Strike","Bountiful Landscape, Tenth District Legionnaire, Growth Spiral, Winding Way, Striped Riverwinder, Aether Poisoner, Wildfire Elemental, Hissing Iguanar, Shardless Outlander, Furnace Strider, Quandrix Pledgemage, Barbed Batterfist, Grim Initiate, University Campus, Visionary's Dance, Seize Opportunity, Petrify"
"42","3","White","W Weenie","Humans, Creatures","16","7","17","2.35","Kor Skyfisher, Blessed Hippogriff, Sunlance, Triplicate Spirits, Savannah Lions, Cathar Commando, Thraben Charm, Greatsword of Tyr, Raffine's Informant, Search Party Captain, Mana Tithe, Territorial Hammerskull, Stormfront Pegasus, Elite Vanguard, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Suture Priest, Palace Sentinels, Seeker of the Way, Dog Umbra, Battle Screech, Ardenvale Tactician, Miner's Guidewing, Fortress Kin-Guard","Custodi Squire, Ephemerate, Vulshok Morningstar, Faithful Watchdog, Lyev Skyknight, Kingpin's Pet, Gurmag Angler, Imperial Oath, You Hear Something on Watch, Ulamog's Crusher, Raise the Alarm, Focus Fire, Pillory of the Sleepless, Syndic of Tithes, Glimmerlight, Inspiring Paladin, Orzhov Basilica, Dauthi Slayer, Unbounded Potential, Dauntless Unity, Gift of Orzhova, Eagles of the North"
"42","4","Red","R Burn","Spells, Goblins","12","11","17","2.22","Fireslinger, Rimrock Knight, Burning-Tree Emissary, Witty Roastmaster, Clockwork Percussionist, Gruul Turf, Frenzied Goblin, Goblin Surprise, Mogg War Marshal, Rally at the Hornburg, Chain Lightning, Goblin Bushwhacker, Flame Slash, Fireblast, Underworld Rage-Hound, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Wrenn's Resolve, Skewer the Critics, Brimstone Volley, Fanatical Firebrand, Incinerate, Beetleback Chief, Mayhem Patrol, Abrade","Prophetic Prism, Oliphaunt, Thriving Grubs, Rally the Peasants, Cindering Cutthroat, Fireblade Artist, Scrapwork Mutt, Sheltering Landscape, Flayer Husk, Loathsome Curator, Voracious Vermin, Ironhoof Boar, Death Denied, Deftblade Elite, Guttersnipe, Leonin Bola, Twisted Landscape, Goblin Motivator, Gnarlid Colony, Scholar of Combustion, Tortured Existence"
"42","5","Blue/White","UW Control","Humans","13","10","17","3.13","Starbreach Whale, Aerie Auxiliary, Phantom Interference, Heliod's Pilgrim, Cryogen Relic, Ninja of the Deep Hours, Riling Dawnbreaker, Guardian of the Guildpact, Mulldrifter, Journey to Nowhere, Settle Beyond Reality, Displace, Cradle of the Accursed, Consider, Planar Disruption, Haunted Fengraf, Moon-Circuit Hacker, Basilisk Gate, Momentary Blink, Archaeomancer, Ghostly Flicker, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Eldrazi Skyspawner, Plains, Plains, Plains, Plains, Oblivion Ring, Thraben Inspector, Inspiring Overseer, Shipwreck Dowser","Rakdos Carnarium, Gravedigger, Improvised Club, Contaminated Landscape, Go for the Throat, Spectacle Summit, Coiling Oracle, Boiling Rock Prison, Vermin Gorger, Shock Brigade, Prismatic Strands, Doomed Traveler, Blightning, Thorn of the Black Rose, Iron Apprentice, Scoured Barrens, Elite Interceptor, Pestilence, Okiba-Gang Shinobi"
"42","6","Black","B Midrange","Spells","9","14","17","3.13","Crypt Rats, Liliana's Specter, Bone Picker, Snuff Out, Dread Return, Dimir Aqueduct, Gray Merchant of Asphodel, Grim Bauble, Vampire Sovereign, Vendetta, Scurrilous Sentry, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Witch's Cottage, Disfigure, Night's Whisper, Tithing Blade, Ashes to Ashes, Candy Grapple, Raven's Crime, Stab Wound, Dinrova Horror, Arms of Hadar, Wither and Bloom, Diregraf Horde, First-Sphere Gargantua, Serpent's Pass, Tragic Slip","Gnawing Crescendo, Tithe Drinker, Azorius Chancery, Mechanozoa, Seething Landscape, Falkenrath Noble, Mire Triton, Bonder's Ornament, Ainok Wayfarer, Cryoshatter, Undying Malice, Miscalculation, Fields of Strife, Preordain, Repeal, Tolarian Terror, Nested Shambler, Body Dropper, Mirrorshell Crab"
"42","7","Green","G Stompy","Green","15","8","17","3.22","Utopia Sprawl, Temperamental Oozewagg, Owlbear, Phantom Tiger, Contagious Vorrac, Treetop Snarespinner, Priest of Titania, Arbor Elf, Jewel Thief, Horrific Assault, Sprout Swarm, Annoyed Altisaur, Eldrazi Repurposer, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Tamiyo's Safekeeping, Bushwhack, You Meet in a Tavern, Conclave Naturalists, Fertile Ground, Grapple with the Past, Bannerhide Krushok, Sarulf's Packmate","Retrofitted Transmogrant, Putrid Leech, Quandrix Campus, Golgari Rot Farm, Desecrator Hag, Abundant Harvest, Conduit Pylons, Bogardan Dragonheart, Okiba Reckoner Raid, Giant Growth, Dreg Mangler, Candy Trail, Shattered Landscape, Boros Garrison, Molten Gatekeeper, Carrion Feeder, Chitin Gravestalker, Pinnacle Kill-Ship, Mutagenic Growth, Pulse of Murasa, Plagued Rusalka, Captured by Lagacs"
"42","8","Blue","U Control","Spells","9","14","17","2.65","Escape Tunnel, Ponder, Cloudkin Seer, Peregrine Drake, Dimir Guildmage, Lose Focus, Judge's Familiar, Meeting of Minds, Unable to Scream, Weakstone's Subjugation, Deep Analysis, Serrated Arrows, Lórien Revealed, Man-o'-War, Vizier of Tumbling Sands, Repulse, Opt, Capsize, Witness Protection, Snap, Remove Soul, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Murmuring Mystic, Preening Champion, Silver Drake","Conduit Goblin, Gingerbrute, Ecstatic Awakener, Mardu Skullhunter, Faith's Fetters, Tuskeri Firewalker, Soul Manipulation, Salt Road Packbeast, Renegade Freighter, Porcelain Legionnaire, Guardian Idol, Ainok Bond-Kin, Ancestral Blade, Filigree Familiar, Mandibular Kite, Coalition Honor Guard, Abraded Bluffs, Tranquil Landscape, Bramble Wurm, Perilous Landscape, Brambleback Brute"
"43","1","Black/Green","BG Graveyard","Creatures","18","5","17","2.61","Savage Mansion, Golgari Rot Farm, Contagious Vorrac, Troll of Khazad-dûm, Putrid Goblin, Go for the Throat, Treetop Snarespinner, Winding Way, Mire Triton, Expanding Ooze, Swamp, Swamp, Swamp, Swamp, Swamp, Titan's Grave, Gruul Turf, Llanowar Elves, Witch's Cottage, Witherbloom Campus, Dreg Mangler, Guildsworn Prowler, Sagu Wildling, Yavimaya Elder, River Boa, Sprout Swarm, Death Denied, Bristling Backwoods, Rancor, Carrion Feeder, Nest Invader, Forest, Forest, Forest, Forest, Forest, Writhing Chrysalis, Accursed Marauder, Bannerhide Krushok, Mother Bear","Flesh Burrower, Dark-Dweller Oracle, Izzet Boilerworks, Gixian Infiltrator, Scrapwork Mutt, Hissing Iguanar, Inspiring Paladin, Grim Initiate, Blightning, Plasma Bolt, Voracious Varmint, Conclave Naturalists, Twisted Landscape, Dog Umbra, Goblin Anarchomancer"
"43","2","Black/Blue","BU Tempo","Black/Blue","13","10","17","2.78","Mocking Sprite, Dauthi Horror, Phantom Interference, Cryogen Relic, Frost Trickster, Dimir Guildmage, Gurmag Angler, Brainstorm, Dimir Aqueduct, Unearth, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Man-o'-War, Moon-Circuit Hacker, Sinister Hideout, Cavern Harpy, Cryoshatter, Tithing Blade, Ashes to Ashes, Stab Wound, Dinrova Horror, Island, Island, Island, Island, Island, Island, Island, Arms of Hadar, Looter il-Kor, Sword Coast Serpent, Vampire Lacerator, Okiba-Gang Shinobi, Serpent's Pass","Raid Bombardment, Mardu Skullhunter, Unwilling Ingredient, Ominous Asylum, Vizier of Tumbling Sands, Frenzied Goblin, Furnace Strider, Deftblade Elite, Raven's Crime, Chitin Gravestalker, Sparksmith, Carrier Thrall, Eldrazi Skyspawner, Gideon's Lawkeeper, Phantom Nomad, Iron Apprentice, Malevolent Rumble, Elite Interceptor, Ardenvale Tactician"
"43","3","White","W Weenie","Soldiers","13","10","17","2.26","Faerie Guidemother, Guardian of the Guildpact, Journey to Nowhere, Sunlance, Bonesplitter, Gods Willing, Salt Road Packbeast, You Hear Something on Watch, Savannah Lions, Planar Disruption, Porcelain Legionnaire, Cathar Commando, Greatsword of Tyr, Search Party Captain, Mana Tithe, Rhox Veteran, Elite Vanguard, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Suture Priest, Palace Sentinels, Battle Screech, Miner's Guidewing, Petrify","Escape Tunnel, Tithe Drinker, Kingpin's Pet, Tenth District Legionnaire, Soltari Trooper, Raise the Alarm, Wary Farmer, Ainok Bond-Kin, Flame Slash, Prismatic Strands, Boros Garrison, Oblivion Ring, Visionary's Dance, Abraded Bluffs, Cast Down, Scoured Barrens, Dauntless Unity, Gift of Orzhova, Goblin Motivator, Borrowed Grace, Lightning Strike, Mayhem Patrol"
"43","4","Blue/White","UW Control","Spells","14","9","17","3.04","Kor Skyfisher, Starbreach Whale, Custodi Squire, Ephemerate, Heliod's Pilgrim, Lyev Skyknight, Desert, Judge's Familiar, Mulldrifter, Settle Beyond Reality, Displace, Deep Analysis, Tranquil Cove, Raffine's Informant, Condescend, Momentary Blink, Ghostly Flicker, Remove Soul, Island, Island, Island, Island, Island, Faerie Seer, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Preening Champion, Eagles of the North, Silver Drake, Militia Bugler, Impulse, Young Blue Dragon","Quandrix Campus, Deceptive Landscape, Contaminated Landscape, Hidden Grotto, Deluge Virtuoso, Coiling Oracle, Focus Fire, Suburban Sanctuary, Syndic of Tithes, Doomed Traveler, Orzhov Basilica, Stormfront Pegasus, Jhessian Thief, Tamiyo's Safekeeping, Coalition Honor Guard, Seize Opportunity, Grapple with the Past, Unbounded Potential, Bramble Wurm, Brambleback Brute"
"43","5","Black/Red","BR Aristocrats","Creatures","16","7","17","2.09","Gnawing Crescendo, Retrofitted Transmogrant, Improvised Club, Ecstatic Awakener, Snuff Out, Witty Roastmaster, Village Rites, Falkenrath Noble, Bogardan Dragonheart, Lightning Bolt, Fireblade Artist, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Wrangle, Blood Aspirant, Mogg War Marshal, Shock Brigade, Goblin Bushwhacker, Voracious Vermin, Molten Gatekeeper, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Tocasia's Dig Site, Nested Shambler, Body Dropper, Snarling Gorehound, Scorched Rusalka","Faithful Watchdog, Dread Return, Tuskeri Firewalker, Grim Bauble, Vampire Sovereign, Night Market, Scurrilous Sentry, Flayer Husk, Resentful Revelation, Night's Whisper, Undying Malice, Carnophage, Blood Fountain, Dauthi Slayer, Wither and Bloom, Fanatical Firebrand, Leonin Bola, Diregraf Horde, Kyoshi Village, Abrade, Tortured Existence"
"43","6","Red","R Burn","Spells","8","15","17","2.26","Fireslinger, Gitaxian Probe, Rimrock Knight, Spectacle Summit, Reckless Charge, Consider, Reckless Impulse, Wildfire Elemental, Goblin Surprise, Firebolt, Rally at the Hornburg, Eroded Canyon, Chain Lightning, Aether Chaser, Fireblast, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Wrenn's Resolve, Fireball, Searing Spear, Skewer the Critics, Guttersnipe, Brimstone Volley, Incinerate, Monastery Swiftspear, Beetleback Chief","Armadillo Cloak, Ardent Elementalist, Ninja of the Deep Hours, Bountiful Landscape, Growth Spiral, Unable to Scream, Weakstone's Subjugation, Wolf Cove Villager, Shattered Landscape, Quandrix Pledgemage, Miscalculation, Jade Guardian, Barbed Batterfist, Rolling Thunder, Witness Protection, Pinnacle Kill-Ship, Mutagenic Growth, Cruel Witness, Shipwreck Dowser, Perilous Landscape"
"43","7","Red/Blue","RU Spellslinger","Spells, Wizards","11","12","17","3.13","Zephyr Winder, Mystic Sanctuary, Oliphaunt, Pristine Talisman, Meeting of Minds, Serum Visions, Serrated Arrows, Merfolk Looter, Opt, Striped Riverwinder, Haunted Fengraf, Guardian Idol, Basilisk Gate, Serum Visionary, Bloodwater Entity, Mountain, Archaeomancer, Preordain, Snap, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Filigree Familiar, Tolarian Terror, Mana Leak, Counterspell, Murmuring Mystic, Scholar of Combustion, Quicksand, Sulfurous Blast","Simic Growth Chamber, Rakdos Carnarium, Branching Bolt, Seething Landscape, Thriving Grubs, Rally the Peasants, Ulamog's Crusher, Boiling Rock Prison, Disfigure, Loathsome Curator, Jackal Pup, Deranged Assistant, Fields of Strife, Greater Tanuki, Pestilence, First-Sphere Gargantua, Gnarlid Colony, Warship Scout"
"43","8","Green","G Ramp","Creatures","18","5","17","3.09","Utopia Sprawl, Champion of Dusan, Evolution Witness, Owlbear, Snakeskin Veil, Hickory Woodlot, Entourage of Trest, Priest of Titania, Wall of Roots, Arbor Elf, Jewel Thief, Ram Through, Nyxborn Hydra, Trumpeting Herd, Krosan Tusker, Experiment One, Basking Broodscale, Annoyed Altisaur, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Bushwhack, Blastoderm, Sarulf's Packmate, Llanowar Visionary","Selesnya Sanctuary, Temperamental Oozewagg, Aerie Auxiliary, Homestead Courage, Desecrator Hag, Abundant Harvest, Teetering Peaks, Renegade Freighter, Bonder's Ornament, Hooting Mandrills, Vermin Gorger, Candy Trail, Ainok Wayfarer, Shardless Outlander, Vines of Vastwood, University Campus, Lys Alana Informant, Foreboding Landscape, You Meet in a Tavern, Sylvan Might, Urban Daggertooth"
"44","1","Red/White","RW Aggro","Humans, Creatures","16","7","17","2.13","Faerie Guidemother, Conduit Goblin, Dog Walker, Tenth District Legionnaire, Rally the Peasants, Bonesplitter, Triplicate Spirits, Salt Road Packbeast, Raise the Alarm, Porcelain Legionnaire, Cathar Commando, Thraben Charm, Raffine's Informant, Shock Brigade, Goblin Bushwhacker, Molten Gatekeeper, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Searing Spear, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Mandibular Kite, Novice Inspector, Abraded Bluffs, Thraben Inspector, Monastery Swiftspear, Seeker of the Way, Miner's Guidewing","Aerie Auxiliary, Savage Mansion, Homestead Courage, Guardian of the Guildpact, Trapped in the Screen, Faith's Fetters, Journey to Nowhere, Blessed Hippogriff, Reckless Charge, Gods Willing, Soltari Trooper, Boiling Rock Prison, Firebolt, Fireblast, Rhox Veteran, Ancestral Blade, Gideon's Lawkeeper, Coalition Honor Guard, Visionary's Dance, Elite Interceptor, Abrade"
"44","2","Black/Blue","BU Tempo","Spells","7","16","17","3.13","Crypt Rats, Gitaxian Probe, Troll of Khazad-dûm, Soul Manipulation, Vendetta, Faceless Butcher, Swamp, Swamp, Swamp, Treasure Cruise, Lórien Revealed, Merfolk Looter, Resentful Revelation, Haunted Fengraf, Cavern Harpy, Cryoshatter, Condescend, Preordain, Snap, Ghostly Flicker, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Arms of Hadar, Counterspell, Mirrorshell Crab, Wither and Bloom, Sword Coast Serpent, Behold the Multiverse, Serpent's Pass, Tortured Existence","Putrid Leech, Deceptive Landscape, Golgari Rot Farm, Seething Landscape, Displace, Growth Spiral, Wall of Roots, Unwilling Ingredient, Mire Triton, Expanding Ooze, You Hear Something on Watch, Witherbloom Campus, Search Party Captain, Deftblade Elite, Foreboding Landscape, You Meet in a Tavern, Snarling Gorehound, Tranquil Landscape, Pulse of Murasa, Sakura-Tribe Elder"
"44","3","Red/Blue","RU Spellslinger","Spells","8","15","17","2.65","Ponder, Lose Focus, Rimrock Knight, Meeting of Minds, Deep Analysis, Reckless Impulse, Tempest Angler, Man-o'-War, Repulse, Eroded Canyon, Basilisk Gate, Bloodwater Entity, Izzet Charm, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Wrenn's Resolve, Tocasia's Dig Site, Remove Soul, Island, Island, Island, Island, Island, Island, Jhessian Thief, Into the Roil, Skewer the Critics, Guttersnipe, Brimstone Volley, Incinerate, Murmuring Mystic, Lightning Strike","Cloudkin Seer, Oliphaunt, Thriving Grubs, Burning-Tree Emissary, Witty Roastmaster, Weakstone's Subjugation, Tranquil Cove, Renegade Freighter, Wary Farmer, Pestermite, Quandrix Pledgemage, Boros Garrison, Barbed Batterfist, Nested Shambler, Mutagenic Growth, Suture Priest, Seize Opportunity, Fanatical Firebrand, Mayhem Patrol"
"44","4","Black/Red","BR Aristocrats","Black/Red","15","8","17","2.04","Gnawing Crescendo, Raid Bombardment, Ecstatic Awakener, Putrid Goblin, Bone Picker, Falkenrath Noble, Clockwork Percussionist, Bogardan Dragonheart, Lightning Bolt, Fireblade Artist, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Ominous Asylum, Wrangle, Goblin Surprise, Mogg War Marshal, Hissing Iguanar, Flame Slash, Grim Initiate, Jackal Pup, Underworld Rage-Hound, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Blightning, Burst Lightning, Body Dropper, Vampire Lacerator, Scorched Rusalka","Fireslinger, Gingerbrute, Snakeskin Veil, Gurmag Angler, Unearth, Wolf Cove Villager, Scrapwork Mutt, Titan's Grave, Frenzied Goblin, Wildfire Elemental, Shattered Landscape, Furnace Strider, Tithing Blade, Syndic of Tithes, Territorial Hammerskull, Sparksmith, Looter il-Kor, Iron Apprentice, Plagued Rusalka, Spellbook Seeker, Okiba-Gang Shinobi"
