"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"37","3","Black/White","BW Aristocrats","Humans","13","10","17","2.87","Hero's Downfall, Elspeth, Sun's Champion, Lingering Souls, Fatal Push, Dark Confidant, Concealed Courtyard, Archangel Avacyn, Brimaz, King of Oreskos, Archangel of Thune, Tidehollow Sculler, Gideon, Ally of Zendikar, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Verdant Catacombs, Godless Shrine, Hypnotic Specter, Ravenous Chupacabra, Knight of the White Orchid, Night's Whisper, Plains, Plains, Plains, Plains, Plains, Plains, Skinrender, Thraben Inspector, Marsh Flats, Kytheon, Hero of Akros, Temple of Silence, Elspeth, Knight-Errant, Thoughtseize, Phyrexian Arena, Vampire Nighthawk","Horizon Canopy, Spectral Procession, Knight of the Reliquary, Huntmaster of the Fells, Vault Skirge, Zurgo Helmsmasher, Renegade Rallier, Mikaeus, the Lunarch, Tasigur, the Golden Fang, Hidden Dragonslayer, Leonin Relic-Warder, Elesh Norn, Grand Cenobite, Crypt Ghast, Sun Titan, Honor of the Pure, Temple Garden, Spear of Heliod"
"37","4","White","W Weenie","Artifacts, Humans","13","10","17","2.26","Student of Warfare, Blade Splicer, Judge's Familiar, Angel of Invention, Journey to Nowhere, Sword of Fire and Ice, Wrath of God, Stoneforge Mystic, Monastery Mentor, Hero of Bladehold, Knight of the Holy Nimbus, Arcbound Ravager, Skullclamp, Inkmoth Nexus, Banisher Priest, Flickerwisp, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Isamaru, Hound of Konda, Sword of Feast and Famine, Path to Exile, Steelshaper's Gift, Chrome Mox, Banishing Light","Talisman of Progress, Ensoul Artifact, Chart a Course, Master of Etherium, Myr Enforcer, Phyrexian Metamorph, Icy Manipulator, Geist of Saint Traft, Aether Spellbomb, Skysovereign, Consul Flagship, Goblin Guide, Coiling Oracle, Temple of Triumph, Opt, Pia and Kiran Nalaar, Izzet Charm, Hellspark Elemental, Gemstone Caverns, Through the Breach, Wurmcoil Engine, Siege-Gang Commander"
"37","5","Green","G Ramp","Creatures","16","7","17","4.43","Solemn Simulacrum, Reclamation Sage, Ulamog, the Ceaseless Hunger, Karn Liberated, Thragtusk, Eldritch Evolution, Sylvan Caryatid, Scavenging Ooze, Acidic Slime, Plow Under, Woodfall Primus, Farseek, Woodland Bellower, Chord of Calling, Llanowar Elves, Oracle of Mul Daya, Beast Within, Elvish Piper, Lotus Cobra, Craterhoof Behemoth, Noble Hierarch, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Fertile Ground, Dryad Arbor, Hinterland Harbor","Everflowing Chalice, Kiora, Master of the Depths, Settle the Wreckage, Hedron Archive, Verdurous Gearhulk, Goryo's Vengeance, Temur Charm, Walking Ballista, Mantis Rider, Kari Zev, Skyship Raider, Rootbound Crag, Bomat Courier, Boon Satyr, Naturalize, Mana Confluence, Batterskull, Sundering Titan, Cinder Glade, Talisman of Impulse, Birthing Pod"
"37","6","Red/Blue","RU Artifacts","Artifacts","9","14","17","3.00","Lotus Bloom, Ingot Chewer, Sensei's Divining Top, Sphinx of the Steel Wind, Snapcaster Mage, Pyrite Spellbomb, Chromatic Sphere, Fetid Pools, Faithless Looting, Mishra's Bauble, Relic of Progenitus, Inventors' Fair, Ornithopter, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Lodestone Golem, Evolving Wilds, Mindslaver, Island, Island, Island, Island, Island, Plains, Springleaf Drum, Inkwell Leviathan, Boomerang, Hangarback Walker, Quicksilver Amulet, Pyroclasm, Trash for Treasure, Blightsteel Colossus, Scarecrone, Vedalken Shackles","Abbot of Keral Keep, Leatherback Baloth, Venser, Shaper Savant, Breeding Pool, Biomass Mutation, Yavimaya Coast, Phyrexian Obliterator, Rakdos's Return, Commit // Memory, Chandra, Fire of Kaladesh, Sphinx's Revelation, Ball Lightning, Unsummon, Adanto Vanguard, Bloodwater Entity, Goblin Dark-Dwellers, Phantasmal Image, Devil's Play, Pact of Negation"
"37","7","Red/Blue","RU Spellslinger","Spells, Humans","7","16","17","2.13","Soul-Scar Mage, Shivan Reef, Gitaxian Probe, Zealous Conscripts, Goblin Rabblemaster, Rift Bolt, Splinter Twin, Dissolve, Stormchaser Mage, Censor, Young Pyromancer, Sulfur Falls, Temple of Epiphany, Dead // Gone, Flame Slash, Incendiary Flow, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Burst Lightning, Remove Soul, Repeal, Island, Island, Island, Island, Scalding Tarn, Spell Pierce, Remand, Talrand, Sky Summoner, Delver of Secrets, Tarfire, Abrade, Bloodstained Mire","Cruel Ultimatum, Canyon Slough, Ratchet Bomb, Hazoret the Fervent, Smoldering Marsh, Smuggler's Copter, Tezzeret the Seeker, Chromatic Lantern, Sower of Temptation, Glen Elendra Archmage, Rancor, Lightning Greaves, Figure of Destiny, Crystal Shard, Ultimate Price, Vampire Hexmage, Dismember"
"37","8","Black/Green","BG Graveyard","Black/Green","13","10","17","3.17","Liliana of the Veil, Green Sun's Zenith, Elves of Deep Shadow, Deathrite Shaman, Eternal Witness, Llanowar Wastes, Fauna Shaman, Wall of Roots, Scattered Groves, Courser of Kruphix, Whip of Erebos, Swamp, Swamp, Wooded Foothills, Blooming Marsh, Disfigure, Summoner's Pact, Isolated Chapel, Harmonize, Liliana, Death's Majesty, Carnage Tyrant, Whisperwood Elemental, Razorverge Thicket, Maelstrom Pulse, Overgrown Tomb, Primeval Titan, Forest, Forest, Forest, Forest, Forest, Woodland Cemetery, Birds of Paradise, Unburial Rites, Makeshift Mannequin, Temple of Malady, Canopy Vista, Kalitas, Traitor of Ghet, Tireless Tracker, Grave Titan","Talara's Battalion, Aurelia, the Warleader, Qasali Pridemage, Mind Shatter, Zurgo Bellstriker, Vendetta, Rhonas the Indomitable, Raging Ravine, Loxodon Warhammer, Master of the Wild Hunt, Bloodghast, Hellrider"
"38","1","White","W Control","Humans","11","12","17","3.35","Elspeth, Sun's Champion, Sensei's Divining Top, Blade Splicer, Angel of Invention, Windswept Heath, Settle the Wreckage, Wrath of God, Condemn, Monastery Mentor, Archangel of Thune, Gideon, Ally of Zendikar, Wall of Omens, Knight of the White Orchid, Elesh Norn, Grand Cenobite, Secure the Wastes, Flickerwisp, Sun Titan, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Day of Judgment, Restoration Angel, Elspeth, Knight-Errant, Oust, Banishing Light","Lotus Bloom, Karn Liberated, Sword of the Meek, Crib Swap, Spectral Procession, Irrigated Farmland, Hero of Bladehold, Aether Spellbomb, Knight of the Holy Nimbus, Mantis Rider, Godless Shrine, Etched Champion, Hidden Dragonslayer, Celestial Colonnade, Thopter Foundry, Thalia, Guardian of Thraben, Disenchant, Clifftop Retreat, Steelshaper's Gift, Seeker of the Way, Spear of Heliod"
"38","2","Black/Green","BG Graveyard","Shamans, Creatures","16","7","17","4.13","Hero's Downfall, Abrupt Decay, Acidic Slime, Deathrite Shaman, Woodfall Primus, Dread Return, Fauna Shaman, Phyrexian Obliterator, Tarmogoyf, Whip of Erebos, Swamp, Swamp, Swamp, Swamp, Swamp, Woodland Bellower, Rhonas the Indomitable, Blooming Marsh, Shriekmaw, Beast Within, Carnage Tyrant, Craterhoof Behemoth, Sheoldred, Whispering One, Overgrown Tomb, Noxious Gearhulk, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Zombify, Woodland Cemetery, Sakura-Tribe Elder, Tireless Tracker, Birthing Pod, Vampire Nighthawk","Collected Company, Sphinx of the Steel Wind, Mind Shatter, Biomass Mutation, Phyrexian Metamorph, Walking Ballista, Skullclamp, Chord of Calling, Isolated Chapel, Botanical Sanctum, Boon Satyr, Springleaf Drum, Figure of Destiny, Commune with Nature, Glorious Anthem, Trash for Treasure, Reciprocate, Hellrider"
"38","3","Green/Blue","GU Ramp","Spells","10","13","17","3.17","Solemn Simulacrum, Utopia Sprawl, Misty Rainforest, Kiora, Master of the Depths, Green Sun's Zenith, Venser, Shaper Savant, Mystic Snake, Garruk Wildspeaker, Breeding Pool, Plow Under, Mulldrifter, Eternal Witness, Yavimaya Coast, Farseek, Frost Titan, Serum Visions, Wooded Foothills, Llanowar Elves, Coiling Oracle, Opt, Harmonize, Condescend, Gilded Lotus, Repeal, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Phantasmal Image, Master of the Wild Hunt, Dig Through Time, Hinterland Harbor","Shivan Reef, Myr Enforcer, Inspiring Vantage, Temur Charm, Temple of Epiphany, Drowned Catacomb, Razorverge Thicket, Rootbound Crag, Logic Knot, Lightning Greaves, Monastery Swiftspear, Boomerang, Hangarback Walker, Kytheon, Hero of Akros, Pyroclasm, Talrand, Sky Summoner, Chromatic Star"
"38","4","Black/Red","BR Aristocrats","Spells, Humans","9","14","17","2.22","Soul-Scar Mage, Zealous Conscripts, Canyon Slough, Dark Confidant, Collective Brutality, Goblin Rabblemaster, Blackmail, Go for the Throat, Smoldering Marsh, Faithless Looting, Blood Crypt, Kolaghan's Command, Rakdos's Return, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Blackcleave Cliffs, Young Pyromancer, Terminate, Dragonskull Summit, Kari Zev, Skyship Raider, Kitesail Freebooter, Incendiary Flow, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Burst Lightning, Murderous Cut, Arid Mesa, Dreadbore, Incinerate, Urborg, Tomb of Yawgmoth, Bloodghast, Desecration Demon","Coalition Relic, Concealed Courtyard, Brain Maggot, Vendetta, Gatekeeper of Malakir, Temple of Triumph, Chandra, Fire of Kaladesh, Cranial Plating, Hypnotic Specter, Earthquake, Hellspark Elemental, Bomat Courier, Isamaru, Hound of Konda, Quicksilver Amulet, Grave Titan"
"38","5","Red/Blue","RU Spellslinger","Spells","7","16","17","2.26","Bedlam Reveler, Sleight of Hand, Electrolyze, Abbot of Keral Keep, Chandra, Torch of Defiance, Steam Vents, Gitaxian Probe, Dissolve, Stormchaser Mage, Lightning Bolt, Jace, Vryn's Prodigy, Sulfur Falls, Pestermite, Manamorphose, Bloodwater Entity, Ancestral Vision, Izzet Charm, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Preordain, Remove Soul, Island, Island, Island, Island, Island, Island, Island, Island, Remand, Cyclonic Rift, Char, Spirebluff Canal, Tarfire, Thing in the Ice, Abrade","Cruel Ultimatum, Ensoul Artifact, Ratchet Bomb, Tezzeret the Seeker, Talisman of Dominance, Glen Elendra Archmage, Relic of Progenitus, Mogg Fanatic, Night's Whisper, Disallow, Lodestone Golem, Mindslaver, Sundering Titan, Galvanic Blast, Shrapnel Blast, Kalitas, Traitor of Ghet, Blightsteel Colossus, Devil's Play, Ajani Vengeant"
"38","6","Blue/White","UW Control","Artifacts, Spells","11","12","17","2.70","Talisman of Progress, Glacial Fortress, Student of Warfare, Spell Queller, Umezawa's Jitte, Judge's Familiar, Vendilion Clique, Sword of Fire and Ice, Consecrated Sphinx, Negate, Geist of Saint Traft, Inkmoth Nexus, Bribery, Selfless Spirit, Unsummon, Cryptic Command, Torrential Gearhulk, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Looter il-Kor, Spell Pierce, Path to Exile, Time Warp, Delver of Secrets, Hallowed Fountain, Pact of Negation, Shelldock Isle, Vedalken Shackles","Master of Etherium, Creeping Tar Pit, Hazoret the Fervent, Chromatic Sphere, Icy Manipulator, Murmuring Bosk, Commit // Memory, Savannah Lions, Vault Skirge, Leonin Relic-Warder, Steel Overseer, Celestial Crusader, Naturalize, Gemstone Caverns, Sunken Hollow, Crystal Shard, Loxodon Warhammer, Chrome Mox"
"38","7","Green/Red","GR Stompy","Creatures","19","4","17","4.57","Reclamation Sage, Ulamog, the Ceaseless Hunger, Inferno Titan, Thragtusk, Scavenging Ooze, Wall of Roots, Bloodbraid Elf, Chromatic Lantern, Huntmaster of the Fells, Oracle of Mul Daya, Elvish Piper, Lotus Cobra, Flame Slash, Emrakul, the Aeons Torn, Noble Hierarch, Joraga Treespeaker, Kiki-Jiki, Mirror Breaker, Mountain, Mountain, Mountain, Evolving Wilds, Primeval Titan, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Glorybringer, Ulamog, the Infinite Gyre, Fertile Ground, Dragonlord Atarka, Sheltered Thicket, Cinder Glade, Dryad Arbor, Talisman of Impulse, Bloodstained Mire","Leatherback Baloth, Cathartic Reunion, Ingot Chewer, Rift Bolt, Pyrite Spellbomb, Knight of the Reliquary, Shadowmage Infiltrator, Phyrexian Revoker, Lightning Axe, Rancor, Banisher Priest, Ornithopter, Searing Spear, Sword of Feast and Famine, Polluted Delta, Legion's Landing, Kird Ape"
"38","8","Black","B Midrange","Black","12","11","17","4.09","Liliana of the Veil, Twisted Abomination, Diabolic Tutor, Talisman of Indulgence, Fetid Pools, Duress, Caves of Koilos, Scattered Groves, Ashen Rider, Smuggler's Copter, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Verdant Catacombs, Ravenous Chupacabra, Liliana, Death's Majesty, Tasigur, the Golden Fang, Myr Battlesphere, Skinrender, The Scarab God, Mana Confluence, Wurmcoil Engine, Unburial Rites, Damnation, Heir of Falkenrath, Ultimate Price, Makeshift Mannequin, Marsh Flats, Temple of Malady, Griselbrand, Bitterblossom, Watery Grave, Vampire Hexmage","Talara's Battalion, Qasali Pridemage, Sylvan Caryatid, Terramorphic Expanse, Elves of Deep Shadow, Kitchen Finks, Renegade Rallier, Mikaeus, the Lunarch, Whisperwood Elemental, Adanto Vanguard, Ghalta, Primal Hunger, Birds of Paradise, Siege Rhino, Scarecrone"
"39","1","Black/Blue","BU Artifacts","Artifacts","11","12","17","2.43","Coalition Relic, Everflowing Chalice, Master of Etherium, Sword of the Meek, Pyrite Spellbomb, Myr Enforcer, Icy Manipulator, Aether Spellbomb, Swamp, Swamp, Swamp, Swamp, Swamp, Arcbound Ravager, Mishra's Bauble, Vault Skirge, Porcelain Legionnaire, Cranial Plating, Phyrexian Revoker, Etched Champion, Thopter Foundry, Steel Overseer, Ornithopter, Mountain, Frogmite, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Crystal Shard, Inkwell Leviathan, Mox Opal, Polluted Delta, Flooded Strand, Chromatic Star","Talara's Battalion, Thrun, the Last Troll, Garruk Wildspeaker, Angel of Invention, Windswept Heath, Jace, Vryn's Prodigy, Jace, the Mind Sculptor, Pestermite, Pia and Kiran Nalaar, Hidden Dragonslayer, Leonin Relic-Warder, Razorverge Thicket, Rootbound Crag, Condescend, Repeal, Oblivion Ring, Spell Pierce, City of Brass, Talisman of Impulse, Spear of Heliod"
"39","2","Black/Blue","BU Artifacts","Artifacts","9","14","17","4.26","Ensoul Artifact, Karn Liberated, Sphinx of the Steel Wind, Gitaxian Probe, Umezawa's Jitte, Mulldrifter, Ratchet Bomb, Dissolve, Phyrexian Metamorph, Talisman of Dominance, Skysovereign, Consul Flagship, Swamp, Swamp, Swamp, Skullclamp, Relic of Progenitus, Inventors' Fair, Noxious Gearhulk, Mindslaver, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Myr Battlesphere, Sundering Titan, Wurmcoil Engine, Boomerang, Blightsteel Colossus, Pact of Negation, Vedalken Shackles","Cruel Ultimatum, Sleight of Hand, Ingot Chewer, Twisted Abomination, Diabolic Tutor, Consecrated Sphinx, Stormchaser Mage, Dread Return, Scattered Groves, Phyrexian Obliterator, Rakdos's Return, Mantis Rider, Rancor, Remove Soul, Street Wraith, Hostage Taker, Makeshift Mannequin, Cinder Glade, Char, Reciprocate, Phyrexian Arena"
"39","3","Black/Green/White","BGW Graveyard","Creatures","16","7","17","2.57","Reclamation Sage, Hero's Downfall, Collected Company, Qasali Pridemage, Sylvan Caryatid, Grim Flayer, Deathrite Shaman, Biomass Mutation, Go for the Throat, Llanowar Wastes, Verdurous Gearhulk, Knight of the Reliquary, Wall of Roots, Yavimaya Coast, Murmuring Bosk, Courser of Kruphix, Swamp, Swamp, Wooded Foothills, Blooming Marsh, Verdant Catacombs, Oracle of Mul Daya, Renegade Rallier, Botanical Sanctum, Noble Hierarch, Forest, Forest, Forest, Forest, Plains, Plains, Naturalize, Woodland Cemetery, Fertile Ground, Kessig Prowler, Siege Rhino, Desecration Demon, Hinterland Harbor, Bitterblossom, Vampire Hexmage","Kiora, Master of the Depths, Student of Warfare, Mystic Snake, Shadowmage Infiltrator, Geist of Saint Traft, Blackcleave Cliffs, Coiling Oracle, Dark Petition, Secure the Wastes, Phantasmal Image, Cyclonic Rift, Oust, Scarecrone"
"39","4","Green","G Ramp","Creatures","17","6","17","3.96","Utopia Sprawl, Green Sun's Zenith, Thragtusk, Eldritch Evolution, Scavenging Ooze, Elves of Deep Shadow, Acidic Slime, Woodfall Primus, Eternal Witness, Fauna Shaman, Farseek, Swamp, Chord of Calling, Beast Within, Elvish Piper, Lotus Cobra, Carnage Tyrant, Emrakul, the Aeons Torn, Overgrown Tomb, Joraga Treespeaker, Primeval Titan, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Birds of Paradise, Marsh Flats, Sakura-Tribe Elder, Tireless Tracker, Dryad Arbor","Cathartic Reunion, Steam Vents, Blade Splicer, Breeding Pool, Horizon Canopy, Simian Spirit Guide, Tarmogoyf, Kitchen Finks, Woodland Bellower, Rhonas the Indomitable, Summoner's Pact, Harmonize, Flickerwisp, Canopy Vista, Master of the Wild Hunt, Quicksilver Amulet, Pyroclasm, Kird Ape, Watery Grave"
"39","5","Black/Red","BR Aristocrats","Spells, Humans","7","16","17","2.30","Bedlam Reveler, Fatal Push, Zealous Conscripts, Canyon Slough, Dark Confidant, Collective Brutality, Goblin Rabblemaster, Rift Bolt, Blood Crypt, Kolaghan's Command, Swamp, Swamp, Swamp, Swamp, Swamp, Young Pyromancer, Terminate, Night's Whisper, Lightning Axe, Dead // Gone, Flame Slash, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Searing Spear, Burst Lightning, Galvanic Blast, Dreadbore, Monastery Swiftspear, Urborg, Tomb of Yawgmoth, Thoughtseize, Hellrider, Tarfire, Bloodstained Mire","Inferno Titan, Plow Under, Concealed Courtyard, Goryo's Vengeance, Brain Maggot, Ashen Rider, Tidehollow Sculler, Whip of Erebos, Temple of Triumph, Godless Shrine, Isolated Chapel, Lightning Helix, Mikaeus, the Lunarch, Through the Breach, Commune with Nature, Siege-Gang Commander, Banishing Light, Ajani Vengeant"
"39","6","Black/Blue","BU Tempo","Spells","12","11","17","3.65","Chart a Course, Liliana of the Veil, Creeping Tar Pit, Negate, Inquisition of Kozilek, Oona's Prowler, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Treasure Cruise, Liliana, the Last Hope, Ravenous Chupacabra, Temple of Mystery, Liliana, Death's Majesty, Drowned Catacomb, Tasigur, the Golden Fang, Kitesail Freebooter, Sheoldred, Whispering One, Crypt Ghast, Island, Skinrender, The Scarab God, Looter il-Kor, Unburial Rites, Heir of Falkenrath, Ultimate Price, Griselbrand, Dismember","Solemn Simulacrum, Spell Queller, Settle the Wreckage, Sword of Fire and Ice, Smoldering Marsh, Deceiver Exarch, Temur Charm, Brimaz, King of Oreskos, Walking Ballista, Sower of Temptation, Chandra, Fire of Kaladesh, Disallow, Bloodwater Entity, Elesh Norn, Grand Cenobite, Logic Knot, Steelshaper's Gift, Talrand, Sky Summoner, Chrome Mox, Vampire Nighthawk"
"39","7","Blue/White","UW Control","Spells","5","18","17","3.26","Talisman of Progress, Ponder, Glacial Fortress, Venser, Shaper Savant, Snapcaster Mage, Wrath of God, Censor, Irrigated Farmland, Prairie Stream, Serum Visions, Commit // Memory, Wall of Omens, Bribery, Opt, Sphinx's Revelation, Celestial Colonnade, Ancestral Vision, Cryptic Command, Torrential Gearhulk, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Mana Leak, Scalding Tarn, Jace Beleren, Day of Judgment, Remand, Time Warp, Hallowed Fountain, Thing in the Ice, Shelldock Isle, Search for Azcanta, Dig Through Time","Soul-Scar Mage, Lotus Bloom, Electrolyze, Shivan Reef, Caves of Koilos, Sulfur Falls, Mogg Fanatic, Unsummon, Incendiary Flow, Banisher Priest, Izzet Charm, Sun Titan, Spirebluff Canal, Honor of the Pure, Abrade"
"39","8","Red/White","RW Weenie","Humans","13","10","17","2.30","Judge's Familiar, Journey to Nowhere, Stoneforge Mystic, Spectral Procession, Archangel Avacyn, Sacred Foundry, Smuggler's Copter, Goblin Guide, Gideon, Ally of Zendikar, Pacifism, Inkmoth Nexus, Knight of the White Orchid, Adanto Vanguard, Mana Tithe, Thalia, Guardian of Thraben, Celestial Crusader, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Arid Mesa, Thraben Inspector, Figure of Destiny, Sword of Feast and Famine, Clifftop Retreat, Seeker of the Way, Glorious Anthem, Kytheon, Hero of Akros, Elspeth, Knight-Errant, Legion's Landing","Elspeth, Sun's Champion, Abbot of Keral Keep, Aurelia, the Warleader, Zurgo Bellstriker, Archangel of Thune, Huntmaster of the Fells, Zurgo Helmsmasher, Kiki-Jiki, Mirror Breaker, Evolving Wilds, Hellspark Elemental, Disenchant, Bomat Courier, Boon Satyr, Glorybringer, Incinerate, Hangarback Walker, Devil's Play, Hero of Oxid Ridge"
"40","1","Black/Blue","BU Tempo","Spells","10","13","17","2.87","Ponder, Chart a Course, Liliana of the Veil, Creeping Tar Pit, Fetid Pools, Inquisition of Kozilek, Shadowmage Infiltrator, Brain Maggot, Talisman of Dominance, Vendetta, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Hypnotic Specter, Ravenous Chupacabra, Jace, the Mind Sculptor, Night's Whisper, Drowned Catacomb, Kitesail Freebooter, Sheoldred, Whispering One, Massacre Wurm, Evolving Wilds, Preordain, Murderous Cut, Hostage Taker, Sunken Hollow, Ultimate Price, Thoughtseize, Phyrexian Arena, Desecration Demon, Bloodstained Mire, Watery Grave, Vampire Nighthawk","Talara's Battalion, Eldritch Evolution, Cryptbreaker, Plow Under, Biomass Mutation, Geist of Saint Traft, Farseek, Tezzeret the Seeker, Oona's Prowler, Gatekeeper of Malakir, Dark Petition, Ghalta, Primal Hunger, Looter il-Kor, Commune with Nature, Chrome Mox"
"40","2","Blue/White","UW Control","Artifacts, Spells","4","19","17","3.48","Talisman of Progress, Glacial Fortress, Sleight of Hand, Elspeth, Sun's Champion, Karn Liberated, Spell Queller, Consecrated Sphinx, Hedron Archive, Negate, Wrath of God, Monastery Mentor, Irrigated Farmland, Serum Visions, Treasure Cruise, Bribery, Unsummon, Celestial Colonnade, Disallow, Torrential Gearhulk, Remove Soul, Secure the Wastes, Island, Island, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Crystal Shard, Day of Judgment, Batterskull, Path to Exile, Cyclonic Rift, Hallowed Fountain, Flooded Strand","Cruel Ultimatum, Student of Warfare, Umezawa's Jitte, Concealed Courtyard, Scattered Groves, Ashen Rider, Godless Shrine, Manamorphose, Incendiary Flow, Razorverge Thicket, Banisher Priest, Ornithopter, Sun Titan, Quicksilver Amulet, Honor of the Pure, Reciprocate, Birthing Pod"
"40","3","Blue/White","UW Artifacts","Artifacts","11","12","17","2.74","Coalition Relic, Solemn Simulacrum, Ensoul Artifact, Everflowing Chalice, Sensei's Divining Top, Master of Etherium, Blade Splicer, Terramorphic Expanse, Judge's Familiar, Ratchet Bomb, Windswept Heath, Myr Enforcer, Aether Spellbomb, Walking Ballista, Skysovereign, Consul Flagship, Prairie Stream, Skullclamp, Porcelain Legionnaire, Inkmoth Nexus, Etched Champion, Thopter Foundry, Inventors' Fair, Steel Overseer, Lodestone Golem, Disenchant, Mindslaver, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Springleaf Drum, Myr Battlesphere, Temple of Silence","Avacyn's Pilgrim, Lingering Souls, Collected Company, Diabolic Tutor, Talisman of Indulgence, Journey to Nowhere, Verdurous Gearhulk, Faithless Looting, Coiling Oracle, Adanto Vanguard, Maelstrom Pulse, Condescend, Oblivion Ring, Makeshift Mannequin, Delver of Secrets, City of Brass"
"40","4","Green/Blue","GU Ramp","Creatures","18","5","17","3.22","Utopia Sprawl, Reclamation Sage, Green Sun's Zenith, Thragtusk, Venser, Shaper Savant, Scavenging Ooze, Breeding Pool, Acidic Slime, Vendilion Clique, Snapcaster Mage, Eternal Witness, Phyrexian Metamorph, Hornet Queen, Glen Elendra Archmage, Temple of Mystery, Botanical Sanctum, Lotus Cobra, Carnage Tyrant, Noble Hierarch, Joraga Treespeaker, Primeval Titan, Island, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Mana Leak, Fertile Ground, Birds of Paradise, Time Warp, Master of the Wild Hunt, Hinterland Harbor","Lotus Bloom, Ulamog, the Ceaseless Hunger, Stomping Ground, Krosan Grip, Bloodbraid Elf, Tarmogoyf, Huntmaster of the Fells, Chord of Calling, Renegade Rallier, Opt, Logic Knot, Jace Beleren, Spell Pierce, Boomerang, Pact of Negation, Search for Azcanta, Dig Through Time, Ajani Vengeant"
"40","5","Black/Green","BG Graveyard","Black/Green","14","9","17","2.91","Hero's Downfall, Sylvan Caryatid, Fatal Push, Elves of Deep Shadow, Dark Confidant, Grim Flayer, Deathrite Shaman, Go for the Throat, Llanowar Wastes, Phyrexian Obliterator, Whip of Erebos, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Liliana, the Last Hope, Shriekmaw, Disfigure, Liliana, Death's Majesty, Overgrown Tomb, Noxious Gearhulk, Skinrender, Woodland Cemetery, Marsh Flats, Urborg, Tomb of Yawgmoth, Temple of Malady, Kalitas, Traitor of Ghet, Sakura-Tribe Elder, Bloodghast, Dryad Arbor, Grave Titan, Dismember","Thrun, the Last Troll, Blackmail, Duress, Fauna Shaman, Murmuring Bosk, Kolaghan's Command, Smuggler's Copter, Terminate, Oracle of Mul Daya, Elvish Piper, Craterhoof Behemoth, Flickerwisp, Heir of Falkenrath, Remand, Griselbrand"
